# https://code.google.com/p/rawmean/source/browse/trunk/MyStations
JazZ: 4U Smooth Jazz, http://streaming.radionomy.com/4u-smooth-jazz
JazZ: A Jazz Dream, http://streaming.radionomy.com/AJAZZDREAM-Classic-NewJazz24H
JazZ: Abaco Libros Y Cafe Radio, http://listen.radionomy.com/-BACO-LIBROS-Y-CAF--RADIO
JazZ: Audiophile Jazz, http://50.7.173.162:8014
JazZ: Bay Smooth Jazz Radio, http://185.33.22.15:9010
JazZ: Best of Jazz, http://streaming.radionomy.com/BestofJazz-LudwigRadiocom
JazZ: Dinner Jazz Excursion, http://64.78.234.165:8240
JazZ: Jazz 4 Ever, http://streaming.radionomy.com/Jazz4ever
JazZ: Jazz Lovers, http://streaming.radionomy.com/jazzlovers
JazZ: The Jazz Groove, http://199.180.72.2:8015
ListeneR: AI-Radio, http://ai-radio.org/128.ogg
ListeneR: C89.5 FM, http://208.76.152.74:8000
